193102,0.0001,0.0001,0.0003,0.0008,0.0021,0.0018,0.0029,0.0027,0.0037,0.0022,0.0056,0.0098,0.0092,0.0085,0.0025,0.026,0.0259,0.0251,0.0132,0.0038,0.4328,0.2256,0.1555,0.0389,0.0009
193103,0.0001,0.0001,0.0003,0.0009,0.0024,0.0017,0.003,0.0028,0.0038,0.0023,0.0059,0.0101,0.0094,0.0085,0.0025,0.0268,0.0262,0.0246,0.0116,0.0041,0.4448,0.2225,0.1471,0.0376,0.0011
193104,0.0001,0.0001,0.0004,0.001,0.0023,0.0018,0.0029,0.0031,0.0038,0.0025,0.0062,0.0099,0.0096,0.0086,0.0024,0.0266,0.0261,0.024,0.0112,0.004,0.4577,0.2171,0.1421,0.0357,0.001
193105,0.0001,0.0001,0.0003,0.0009,0.0021,0.0017,0.0026,0.003,0.0036,0.0022,0.0061,0.0095,0.0092,0.0078,0.0022,0.0256,0.0258,0.0225,0.0108,0.0042,0.4617,0.221,0.1408,0.0355,0.0008
193106,0.0001,0.0001,0.0003,0.0009,0.0021,0.0018,0.0028,0.0032,0.0037,0.0022,0.0058,0.0095,0.0097,0.0078,0.0021,0.0265,0.026,0.0217,0.0093,0.0034,0.469,0.2256,0.1325,0.0333,0.0007
193107,0,0.0002,0.0003,0.0008,0.002,0.0009,0.0023,0.0026,0.0033,0.0029,0.0046,0.0084,0.0091,0.0074,0.0031,0.0264,0.0233,0.0205,0.0175,0.0029,0.5396,0.2009,0.0885,0.0306,0.0018
193108,0,0.0002,0.0003,0.0008,0.0021,0.0009,0.0023,0.0026,0.0033,0.0029,0.0046,0.0084,0.0088,0.0072,0.0029,0.0268,0.0237,0.0201,0.0171,0.0027,0.5478,0.2002,0.0838,0.0285,0.0019
193109,0,0.0002,0.0003,0.0008,0.002,0.001,0.0023,0.0027,0.0033,0.0028,0.0047,0.0084,0.0088,0.0071,0.0028,0.027,0.0235,0.0208,0.018,0.0029,0.5405,0.2058,0.0843,0.0279,0.0021
193110,0,0.0002,0.0003,0.0007,0.0019,0.001,0.0025,0.0025,0.0032,0.0025,0.0048,0.0076,0.0085,0.0067,0.0026,0.0266,0.0247,0.0205,0.0161,0.0024,0.5379,0.218,0.0808,0.0263,0.0016
193111,0,0.0002,0.0003,0.0007,0.0019,0.001,0.0023,0.0025,0.0032,0.0026,0.0045,0.008,0.0087,0.0068,0.0026,0.0268,0.0243,0.0212,0.0168,0.0026,0.5449,0.216,0.0751,0.0253,0.0018
193112,0,0.0002,0.0003,0.0007,0.0018,0.0009,0.0023,0.0025,0.0033,0.0025,0.0046,0.0079,0.0091,0.0066,0.0026,0.0273,0.0257,0.0207,0.016,0.0025,0.5621,0.2104,0.0661,0.0217,0.0019
193201,0,0.0002,0.0003,0.0006,0.0016,0.001,0.0024,0.0025,0.0032,0.0022,0.0045,0.0075,0.0087,0.0065,0.0025,0.028,0.0255,0.0213,0.0146,0.0022,0.5809,0.2037,0.0595,0.0192,0.0015
193202,0,0.0002,0.0003,0.0007,0.0018,0.001,0.0024,0.0027,0.0037,0.0027,0.0047,0.0079,0.0091,0.0066,0.0027,0.0275,0.0258,0.0216,0.0155,0.0023,0.5709,0.2042,0.0625,0.0218,0.0017
193203,0,0.0002,0.0003,0.0007,0.0017,0.0009,0.0023,0.0025,0.0034,0.0026,0.0045,0.0077,0.0089,0.0063,0.0025,0.027,0.0257,0.0202,0.0148,0.0022,0.5793,0.2032,0.0614,0.02,0.0018
193204,0,0.0002,0.0003,0.0007,0.0017,0.0009,0.0023,0.0025,0.0037,0.0025,0.0046,0.0074,0.0089,0.0062,0.0023,0.0271,0.0258,0.0203,0.0148,0.0014,0.5825,0.2066,0.0575,0.0174,0.0021
193205,0,0.0002,0.0003,0.0006,0.0017,0.0009,0.0025,0.0026,0.0034,0.0027,0.0046,0.0079,0.0093,0.0063,0.0022,0.0282,0.0266,0.0205,0.0156,0.0015,0.585,0.2017,0.0568,0.0167,0.002
193206,0,0.0002,0.0003,0.0007,0.002,0.001,0.0025,0.0026,0.0035,0.0027,0.0044,0.0076,0.0086,0.0061,0.002,0.0283,0.0268,0.0213,0.016,0.0014,0.5868,0.2102,0.0494,0.0135,0.0023
193207,0,0.0001,0.0003,0.0008,0.0012,0.0003,0.0014,0.0021,0.0027,0.003,0.0045,0.0059,0.0088,0.0045,0.0032,0.018,0.0315,0.0179,0.0128,0.0031,0.5889,0.1492,0.0965,0.0418,0.0014
193208,0,0.0001,0.0003,0.0009,0.0013,0.0004,0.0013,0.0023,0.0031,0.0037,0.0043,0.0057,0.0092,0.0052,0.0041,0.0175,0.0309,0.0187,0.0162,0.0042,0.5574,0.1533,0.1087,0.049,0.0021
193209,0,0.0002,0.0004,0.0012,0.002,0.0004,0.0016,0.0026,0.0036,0.0052,0.0049,0.0058,0.0099,0.0064,0.005,0.0165,0.0324,0.0226,0.0193,0.0058,0.5305,0.1502,0.1167,0.0544,0.0026
193210,0,0.0001,0.0003,0.0012,0.0017,0.0004,0.0016,0.0025,0.0034,0.0047,0.0047,0.0055,0.0099,0.0058,0.0047,0.017,0.0319,0.0213,0.0186,0.0054,0.5468,0.1446,0.1099,0.0546,0.0031
193211,0,0.0002,0.0003,0.0011,0.0016,0.0004,0.0014,0.0024,0.003,0.0042,0.0046,0.0053,0.009,0.0051,0.004,0.0174,0.0301,0.0199,0.0171,0.0047,0.5578,0.1503,0.1073,0.0506,0.0025
193212,0,0.0001,0.0003,0.001,0.0015,0.0004,0.0014,0.0023,0.0029,0.0037,0.0047,0.0055,0.0086,0.0048,0.0036,0.0187,0.0301,0.019,0.0153,0.0039,0.5664,0.1541,0.1011,0.0489,0.0018
193301,0,0.0001,0.0003,0.0008,0.0012,0.0003,0.0011,0.0022,0.0025,0.0032,0.0044,0.0055,0.0083,0.0044,0.0032,0.0184,0.0288,0.0183,0.0147,0.0034,0.5771,0.1583,0.0982,0.0434,0.002
193302,0,0.0001,0.0003,0.0007,0.0012,0.0003,0.0012,0.0022,0.0026,0.0035,0.0044,0.0058,0.0084,0.0045,0.0036,0.0187,0.0295,0.019,0.0153,0.0039,0.5699,0.1564,0.1017,0.0446,0.0023
193303,0,0.0001,0.0002,0.0008,0.0012,0.0003,0.001,0.002,0.0024,0.0032,0.0043,0.0056,0.0081,0.0043,0.0035,0.0192,0.0292,0.0195,0.0159,0.0036,0.5753,0.1527,0.1017,0.0437,0.0021
193304,0,0.0001,0.0002,0.0008,0.0014,0.0003,0.0011,0.002,0.0027,0.0038,0.0042,0.006,0.0083,0.0048,0.0037,0.0205,0.0318,0.0219,0.0171,0.0038,0.5553,0.1566,0.1053,0.046,0.0022
193305,0,0.0001,0.0003,0.0008,0.0014,0.0003,0.0012,0.0024,0.0032,0.0042,0.0045,0.0061,0.0097,0.0054,0.0044,0.02,0.0352,0.0246,0.0178,0.0048,0.5295,0.1573,0.1116,0.0532,0.0024
193306,0,0.0002,0.0004,0.0014,0.0024,0.0004,0.0017,0.0035,0.0048,0.0055,0.0058,0.0069,0.0115,0.007,0.0052,0.0203,0.0384,0.025,0.0206,0.0065,0.512,0.1479,0.1118,0.0584,0.0024
193307,0,0.0004,0.0006,0.0015,0.0021,0.0014,0.0022,0.0041,0.0037,0.0027,0.0044,0.0073,0.0088,0.0083,0.0078,0.0344,0.0273,0.0197,0.0163,0.0105,0.4991,0.1721,0.0932,0.0592,0.0129
193308,0,0.0004,0.0006,0.0017,0.0022,0.0014,0.0021,0.0041,0.0036,0.003,0.0044,0.0069,0.0084,0.0077,0.0071,0.0343,0.0273,0.0186,0.016,0.0109,0.507,0.169,0.0909,0.059,0.0133
193309,0,0.0004,0.0006,0.0016,0.002,0.0013,0.002,0.0041,0.0034,0.0029,0.0044,0.0074,0.0086,0.0077,0.0074,0.0351,0.0285,0.019,0.0167,0.0118,0.4911,0.1754,0.094,0.0599,0.0147
193310,0,0.0004,0.0005,0.0015,0.0018,0.0014,0.002,0.0038,0.0034,0.0024,0.0043,0.0076,0.0083,0.0074,0.0062,0.0367,0.0283,0.0176,0.017,0.0104,0.495,0.1828,0.0934,0.0558,0.012
193311,0,0.0003,0.0005,0.0014,0.0017,0.0013,0.002,0.0036,0.0032,0.0024,0.0043,0.0075,0.0079,0.0068,0.0058,0.0381,0.0284,0.0171,0.0158,0.0091,0.5016,0.1897,0.0907,0.0502,0.0106
193312,0,0.0003,0.0005,0.0015,0.0017,0.0012,0.0019,0.0034,0.0031,0.0021,0.0042,0.0072,0.0078,0.0064,0.0058,0.0364,0.0288,0.0167,0.0157,0.0092,0.4996,0.1893,0.094,0.0527,0.0105
193401,0,0.0003,0.0004,0.0014,0.0017,0.0013,0.002,0.0036,0.003,0.0021,0.0041,0.0072,0.0082,0.0065,0.006,0.0356,0.0286,0.0178,0.0151,0.0098,0.4976,0.189,0.0929,0.0546,0.0112
193402,0,0.0004,0.0005,0.0018,0.0021,0.0015,0.0021,0.0042,0.0035,0.0028,0.0053,0.0077,0.0091,0.0073,0.007,0.0352,0.0289,0.0197,0.0162,0.0112,0.484,0.1835,0.0957,0.0567,0.0137
193403,0,0.0004,0.0006,0.0021,0.0023,0.0016,0.0022,0.0044,0.0036,0.0031,0.0054,0.008,0.0097,0.0077,0.0073,0.035,0.0293,0.0196,0.0168,0.0116,0.484,0.1834,0.0935,0.0551,0.0133
193404,0,0.0004,0.0006,0.0021,0.0022,0.0016,0.0023,0.0045,0.0036,0.0032,0.0057,0.0083,0.0098,0.0077,0.007,0.0355,0.0296,0.0199,0.0167,0.0116,0.4831,0.1836,0.0925,0.0549,0.0134
193405,0,0.0005,0.0006,0.0023,0.0023,0.0017,0.0024,0.0044,0.0038,0.0031,0.0057,0.0081,0.0098,0.0078,0.0069,0.0361,0.0302,0.0203,0.0161,0.0111,0.4832,0.1853,0.0926,0.0529,0.013
193406,0,0.0005,0.0006,0.0022,0.0021,0.0017,0.0024,0.0042,0.0036,0.0031,0.0057,0.0081,0.0096,0.0077,0.0064,0.0368,0.0304,0.0195,0.0159,0.0102,0.4883,0.1864,0.0937,0.0497,0.0114
193407,0.0002,0.0003,0.0007,0.0014,0.0016,0.0009,0.0023,0.0026,0.0044,0.0038,0.0055,0.007,0.009,0.0078,0.0074,0.0344,0.0288,0.024,0.0122,0.0097,0.3329,0.2781,0.1504,0.0556,0.0189
193408,0.0002,0.0003,0.0006,0.0012,0.0014,0.0008,0.0022,0.0023,0.0036,0.0033,0.0051,0.0065,0.0085,0.007,0.0063,0.034,0.0291,0.0232,0.0112,0.0071,0.3484,0.2877,0.1447,0.0507,0.0147
193409,0.0002,0.0003,0.0006,0.0012,0.0015,0.0009,0.0022,0.0024,0.0039,0.0034,0.0053,0.0068,0.0087,0.0075,0.0065,0.0342,0.0295,0.0232,0.0116,0.0075,0.3474,0.2871,0.1434,0.0494,0.0152
193410,0.0002,0.0003,0.0006,0.0012,0.0014,0.0009,0.0022,0.0023,0.0037,0.0033,0.0052,0.0069,0.0087,0.0074,0.0065,0.0338,0.0297,0.0231,0.0115,0.0077,0.3492,0.286,0.1431,0.0492,0.0157
193411,0.0003,0.0003,0.0006,0.0011,0.0014,0.0009,0.0023,0.0023,0.0037,0.0032,0.0053,0.007,0.009,0.0071,0.0062,0.0345,0.0303,0.0239,0.0105,0.0071,0.3576,0.2862,0.1372,0.0471,0.0148
193412,0.0003,0.0003,0.0007,0.0013,0.0015,0.001,0.0026,0.0025,0.0039,0.0031,0.0056,0.0073,0.0093,0.0078,0.006,0.0362,0.0316,0.0247,0.0109,0.007,0.3639,0.2756,0.1339,0.0487,0.0142
193501,0.0003,0.0003,0.0007,0.0013,0.0015,0.001,0.0026,0.0026,0.0041,0.0031,0.0058,0.0075,0.0095,0.0082,0.0058,0.037,0.0325,0.0256,0.0111,0.0067,0.3654,0.2737,0.1316,0.0486,0.0136
193502,0.0003,0.0002,0.0006,0.0013,0.0015,0.001,0.0027,0.0027,0.004,0.0031,0.0057,0.0074,0.0096,0.0083,0.0057,0.0366,0.0328,0.0255,0.0108,0.0059,0.3707,0.2726,0.1327,0.046,0.0122
193503,0.0002,0.0002,0.0006,0.0012,0.0014,0.001,0.0026,0.0026,0.004,0.0028,0.0059,0.0073,0.0099,0.008,0.0052,0.0376,0.0339,0.0262,0.0099,0.0047,0.3793,0.273,0.1293,0.0425,0.0107
193504,0.0002,0.0002,0.0006,0.0011,0.0013,0.0009,0.0025,0.0025,0.0038,0.0025,0.006,0.0069,0.0097,0.0074,0.0048,0.0373,0.0331,0.0255,0.0097,0.0044,0.38,0.2762,0.1325,0.0403,0.0104
193505,0.0003,0.0002,0.0006,0.0011,0.0013,0.0009,0.0026,0.0026,0.0037,0.0026,0.0057,0.0071,0.0095,0.0076,0.0049,0.0363,0.0323,0.0247,0.0096,0.0045,0.3732,0.2807,0.1349,0.0422,0.011
193506,0.0002,0.0002,0.0006,0.0011,0.0013,0.0009,0.0025,0.0026,0.0038,0.0025,0.0058,0.0067,0.0093,0.0072,0.0049,0.0351,0.0316,0.0238,0.0098,0.0045,0.37,0.2857,0.1366,0.0419,0.0114
193507,0.0001,0.0002,0.0003,0.001,0.0012,0.0009,0.0022,0.0028,0.0032,0.0026,0.0045,0.0071,0.0102,0.0062,0.0053,0.0323,0.035,0.0161,0.0122,0.0091,0.3799,0.1521,0.214,0.0771,0.0242
193508,0.0001,0.0002,0.0004,0.0011,0.0013,0.001,0.0024,0.0029,0.0034,0.0028,0.0045,0.0071,0.0106,0.0062,0.0056,0.0321,0.0347,0.016,0.0123,0.0101,0.3797,0.1503,0.2093,0.081,0.0248
193509,0.0001,0.0002,0.0004,0.0012,0.0015,0.001,0.0025,0.0029,0.0037,0.0032,0.0044,0.007,0.011,0.0064,0.0062,0.0316,0.0351,0.0161,0.0123,0.0104,0.3791,0.148,0.2081,0.0819,0.0255
193510,0.0001,0.0002,0.0004,0.0013,0.0014,0.0011,0.0025,0.0029,0.0037,0.0031,0.0044,0.0073,0.0113,0.0067,0.0056,0.0316,0.0351,0.016,0.0124,0.0102,0.3897,0.1429,0.2047,0.0801,0.0252
193511,0.0001,0.0002,0.0004,0.0013,0.0013,0.0011,0.0027,0.003,0.0038,0.0032,0.0045,0.0075,0.0116,0.0069,0.0057,0.0314,0.035,0.0156,0.0129,0.0101,0.3867,0.1447,0.2046,0.0805,0.025
193512,0.0002,0.0002,0.0006,0.0015,0.0018,0.0012,0.0027,0.0031,0.0041,0.0037,0.0049,0.0077,0.0119,0.007,0.0062,0.0311,0.0345,0.0158,0.0134,0.0109,0.3764,0.1447,0.2061,0.0816,0.0286
193601,0.0002,0.0002,0.0005,0.0015,0.0018,0.0012,0.0028,0.0034,0.0041,0.0036,0.005,0.0078,0.0124,0.0074,0.0067,0.0322,0.0337,0.0164,0.0146,0.0112,0.3684,0.1447,0.2075,0.0828,0.0298
193602,0.0002,0.0003,0.0006,0.0017,0.0022,0.0013,0.003,0.0035,0.0043,0.0043,0.0048,0.008,0.0127,0.0077,0.007,0.0314,0.0335,0.0167,0.015,0.0113,0.3558,0.1433,0.2107,0.0877,0.0331
193603,0.0002,0.0002,0.0006,0.0018,0.0023,0.0013,0.0031,0.0036,0.0045,0.0043,0.0048,0.008,0.013,0.008,0.0071,0.0314,0.0337,0.0173,0.0151,0.0121,0.3522,0.1408,0.213,0.0881,0.0332
193604,0.0002,0.0002,0.0006,0.0019,0.0023,0.0013,0.003,0.0037,0.0045,0.0043,0.0049,0.0082,0.0133,0.0083,0.0072,0.0305,0.0334,0.0174,0.0153,0.0115,0.3608,0.1412,0.2052,0.0891,0.0317
193605,0.0002,0.0002,0.0006,0.0018,0.002,0.0011,0.0028,0.0034,0.0041,0.0038,0.0049,0.008,0.0127,0.0079,0.0071,0.0303,0.0331,0.0167,0.015,0.0107,0.366,0.1412,0.2081,0.0866,0.0317
193606,0.0002,0.0002,0.0006,0.0018,0.002,0.0011,0.0028,0.0034,0.0042,0.0039,0.0048,0.008,0.0129,0.0078,0.0076,0.0304,0.032,0.0164,0.015,0.011,0.3658,0.1406,0.2076,0.0875,0.0323
193607,0.0002,0.0002,0.0006,0.0016,0.002,0.0023,0.0034,0.004,0.0039,0.0024,0.007,0.0107,0.0086,0.0076,0.0058,0.0304,0.027,0.0182,0.0148,0.0099,0.3918,0.0968,0.2242,0.0875,0.0393
193608,0.0001,0.0002,0.0006,0.0016,0.002,0.0023,0.0037,0.0041,0.0039,0.0024,0.0071,0.0109,0.0085,0.0077,0.0062,0.0307,0.0261,0.0184,0.0155,0.0105,0.3884,0.096,0.2218,0.0908,0.0403
193609,0.0001,0.0002,0.0007,0.0016,0.002,0.0023,0.0038,0.0041,0.004,0.0025,0.0071,0.011,0.0088,0.0078,0.0066,0.0307,0.0264,0.0189,0.0158,0.011,0.3836,0.096,0.221,0.0923,0.0416
193610,0.0001,0.0002,0.0007,0.0017,0.0022,0.0024,0.0038,0.0042,0.0042,0.0025,0.0073,0.011,0.0091,0.0082,0.0067,0.0315,0.027,0.0192,0.0158,0.0113,0.3828,0.0936,0.2201,0.0932,0.0412
193611,0.0001,0.0002,0.0007,0.0018,0.0022,0.0022,0.0038,0.0043,0.0042,0.0025,0.0071,0.0104,0.0092,0.0081,0.0066,0.0301,0.0262,0.0196,0.0171,0.0109,0.3807,0.0913,0.2246,0.0958,0.0404
193612,0.0002,0.0002,0.0007,0.002,0.0024,0.0025,0.0041,0.0045,0.0046,0.0028,0.0075,0.011,0.0097,0.0088,0.007,0.0307,0.0263,0.0208,0.018,0.0111,0.3802,0.0916,0.2223,0.0929,0.0382
193701,0.0001,0.0002,0.0007,0.002,0.0025,0.0025,0.0041,0.0045,0.0049,0.003,0.0076,0.0112,0.01,0.0089,0.0074,0.0306,0.0266,0.0206,0.0186,0.0113,0.371,0.0906,0.225,0.0976,0.0382
193702,0.0002,0.0002,0.0009,0.0021,0.0027,0.0027,0.0043,0.0046,0.0051,0.0032,0.0077,0.0113,0.0104,0.0094,0.0076,0.0307,0.0272,0.0206,0.0185,0.0121,0.3724,0.0903,0.2174,0.0975,0.041
193703,0.0001,0.0003,0.0008,0.0022,0.0029,0.0027,0.0044,0.0046,0.0051,0.0031,0.0079,0.0114,0.0104,0.0094,0.0081,0.0308,0.0275,0.0207,0.0187,0.0132,0.3666,0.089,0.2167,0.0986,0.0447
193704,0.0001,0.0002,0.0008,0.0022,0.0031,0.0026,0.0042,0.0046,0.0053,0.0031,0.0077,0.0113,0.0105,0.0092,0.0081,0.03,0.0277,0.0211,0.0187,0.0149,0.3602,0.0873,0.2166,0.1023,0.0483
193705,0.0001,0.0002,0.0007,0.0021,0.0027,0.0025,0.0041,0.0044,0.0048,0.0029,0.0076,0.011,0.0106,0.0091,0.0078,0.0301,0.0273,0.0205,0.0173,0.0143,0.3616,0.0895,0.2194,0.1023,0.0469
193706,0.0001,0.0002,0.0007,0.0021,0.0026,0.0025,0.0041,0.0043,0.0048,0.0027,0.0076,0.0109,0.0103,0.0091,0.0076,0.03,0.0271,0.0202,0.017,0.0142,0.3655,0.0877,0.2222,0.1002,0.0461
193707,0.0005,0.0004,0.0009,0.0013,0.0027,0.0031,0.0037,0.0041,0.0048,0.0024,0.0106,0.0103,0.0082,0.009,0.0063,0.0232,0.0274,0.0213,0.0191,0.0109,0.3043,0.1325,0.219,0.1005,0.0737
